Uniq Id;Product Name;List Price;Brand;Category;Position x;Position y
e4fea493e6d672591502e0086bd07ec3;Little Tikes Sandy Lagoon Waterpark;49.99;Little Tikes;Toys;11;1
c17ccc4d0d0a20f210d66824a3d8baa7;Little Tikes Dirt Diggers 2-in-1 Cement Mixer with Removeable Bucket;0,652083333;Little Tikes;Toys;11;2
e5eb7ffd166daab38d3c206a0f401f28;Little Tikes Junior Sports n Slide Bouncer;274.05.00;Little Tikes;Toys;11;3
de47c7f917708b47b0353ebafbec9962;Spiraling Seas Waterpark Play Table, Water Toys, Preschool Sharing, Little Tikes;67.33.00;little tikes;Toys;11;4
9bbac585bf92709567068cae46453dee;"Paw Patrol 33"" Shaped Sno Speedster";21.22;Hedstrom;Toys;11;5
7fc150b38128297845cf3d325ea04cc4;Periscope Swing Accessory in Green;0,805555556;Snag-It;Toys;12;0
a93beb7ccedd257bfa75d3894dbd946f;SkyBound Eos 4-Foot Oval Mini Trampoline, for Children with Special Needs, Blue;199.95;SkyBound USA;Toys;12;1
23e9e57fe82e897d342e656666a9df55;GoSports Regulation Size Solid Wood Cornhole Set - American Flag Design - Includes Two 4 x 2 Boards, 8 Bean Bags, Carrying Case and Game Rules;139.99;GoSports;Toys;12;2
57b3f356010de01e451d4e6bbd25d65f;Crown Sporting Goods Deluxe Indoor Outdoor Horseshoes Game Set;0,777083333;Crown Sporting Goods;Toys;12;3
9b2cc748639731dc7c6781824c96f13d;Swingan Soft Grip Swing with Chains and Hooks;49.53.00;Swingan;Toys;12;4
774e60d93e09b4b564e505542af504eb;Kids Double Sided Felt Play Mat - 2 in 1 Limited Edition;24.99;MMP Living;Toys;12;5
dc9bedb3fbf300ac3691e68418358f39;Creative Cedar Designs Playset Telescope;0,56875;Creative Cedar Designs;Toys;13;0
9e6efdaeb07694ab24b5c72c2fda1d00;PLAYING CARDS HIGH QUALITY 24K GOLD FOIL NEWEST 100.00 BILL BENJAMIN FRANKLIN;08.06;AllTopBargains;Toys;13;1
69a47afc7eb3880522794465c1c14346;2 DECKS OF TALLY HO No 9 ORIGINAL FAN BACK STANDARD POKER PLAYING CARDS RED AND BLUE DECK;09.24;Bicycle;Toys;13;2
81f295ae308c28c36aaf2bccc2a6907a;Minnesota Souvenir Playing Cards;0,302083333;Saddle Mountain Souvenir;Toys;13;3
08f0b3393e25e7a0196b737ec6c53aed;Case IH - Tree Disc Swing with Rope, Unique tractor disc with large seating area and rounded edges for comfort By M M Sales Enterprises;49.79;M M Sales Enterprises;Toys;13;4
39b578420ed9dff4a2b1d0fe84d43cdd;7Pcs Set Acrylic Polyhedral Dice with Bag DND RPG MTG Role Playing Board Game;09.09;Asewin;Toys;13;5
8bf6c9cc9c59fe23f3f3d04d860d6068;Bob Ross Quotes Playing Cards;0,277083333;Aquarius;Toys;14;0
e62c5ced3fba888e0a94e71b0c435335;"Swing Set Stuff Inc. 3/8"" X 4"" Large End S-hook Pair";08.08;Swing Set Stuff;Toys;14;1
b2a897efb37df71f5333ddce18ed82ad;Swing Set Stuff Inc. Periscope (Green);21.15;Swing Set Stuff;Toys;14;2
601c2016243e697653beaa95348f2091;"My Pillow Pets T-Rex Large 18""";22.58;Pillow Pets;Toys;14;3
149c4dc74b6599d33c5a9b5248c01543;Foodie Roos - Snack-a-Roo Plush Cookies Edition - Squeezable Surprise;0,44375;Foodie Roos;Toys;14;4
3c62c13bea02d8fbd76aa4b29b41ceb4;7Pcs/Set Translucent Polyhedral Dice Set for Dungeons Dragons Pathfinder D&D RPG (D4 D6 D8 D10 D12 D20 D%);0,251388889;Generic;Toys;14;5
6eea75df8b88f679c0bc4d2323813ab1;Play Day Jumbo Pail & Mold Set - Color and Style May Vary;02.47;Play Day;Toys;15;0
