Uniq Id;Product Name;List Price;Brand;Category
a7c782d2bd387114c8d2bc5d41f4d79d;Excelvan Touch digtal Body Fat Scale with Tempered Glass Platform, 400lb. Capacity with Smart Step-on Technology;20.49;Excelvan;Electronics
d8628b6db7685ea2b97038705aff5f8f;USB Rechargeable Intelligent BT Digital Body Fat Electronic Scale Measuring Weight with 59 Item Data BT Connection Voice Broadcast;1,010416667;;Electronics
68ae97ac88518a76b6b816c8b03055f9;Etekcity Digital Body Weight Bathroom Scale with Body Tape Measure, 8mm Tempered Glass, 400 Pounds Scales;0,852777778;Etekcity;Electronics
0988f8a84441132c2013c85b2202b6ea;Ozeri Precision II Digital Bathroom Scale (440 lbs Capacity), with Weight Change Detection Technology & StepOn Activation;32.89;Ozeri;Electronics
7abf8d7a4a797defddb8fd537b354168;QardioBase 2 Wireless Bluetooth Smart Scale and Body Analyzer;149.99;Qardio;Electronics
369c2e6f8e41419c30112897508ba7d4;Rural365 | Digital Hanging Scale Crane Scale 660 lb (300kg) Weight Cap in Blue;34.99;Rural365;Electronics
422c15db5e01aaab9468aa0db872d133;Excelvan Smart Touch Weight Measure 400 lb/0.1kg Digital Scales Track Body Weight,BMI,Fat,Water,Calories,Muscle,Bone Mass Bathroom Scales;20.49;Excelvan;Electronics
bdb752db161c8d01e25594c69335cb16;1byone Digital Smart Body Fat Scale Weight Scale with IOS and Android App to Manage Body weight, Body Fat, Water, Muscle Mass, BMI, BMR, Bone Mass and Visceral Fat, White with Batteries;29.99;1byone;Electronics
1e6ec657f3fba3866700e5e2bac23a24;Mary Lous Weigh Platform Weight Loss Fitness Coach;15.33;Generac Power Systems;Electronics
167b85c36bf5b845bb34dc2093b154f0;Digital Body Weight Scale Keep You On Track – Round Glass Bath Scales LB/KG/ST;24.97;Perfect Life Ideas;Electronics
966661c06fc942cdd70a243665be9e90;Invacare Corporation RLS6 Invacare Corporation RLS6 Reliant Digital Scale;1035.00.00;Invacare;Electronics
8c24a79645b7b6492751924aee8bad9d;Bluetooth Body Fat Scale Digital Smart Body Weight Scale with IOS and Android App BMI Scale to Manage Body Weight, Body Fat, Water, Muscle Mass, BMI, BMR, Bone Mass and Visceral Fat,White;0,75625;ymiko;Electronics
eb4b790d3128f2e7e4f1c3d05539142a;Bluetooth Body Fat Weight Scale 400 lb Electronic LCD Fitness Analyzer APP;1,027083333;kingslim;Electronics
fbee3ae4046f6ed87c339a7ec3869957;Costway 180kg/396lb Round Digital Personal Bathroom Body Weight Heath Fitness LCD Scale;0,81875;Costway;Electronics
ec500e2f420556302fd434159df8cf6b;CMS-50FW Wristband Pulse Oximeter with Software & Bluetooth;89.95;FaceLake;Electronics
fd822801bede2b542db1c3fb0ef90b4f;GE Soft White 65-Watt BR40 Floodlight, 1-Pack;0,340277778;GE;Electronics
e0a33fe15f78357b4f3734233d92b31c;GENERAL ELECTRIC;0,5875;GE LIGHTING;Electronics
98477a6bcf3ba084842b6f450d28be67;"ENKEEO PH770 Trail Camera 1080P 20MP HD Game Cam Wildlife Hunting with IR LEDs Night Vision, IP66 Water Resistant with 0.2s Trigger Time 2.4"" LCD Screen";75.99;Enkeeo;Electronics
c055404aa183a118e6ffae6c96b76b24;"Sceptre 32"" Class HD (720P) LED TV (X322BV-SR)";79.99;Sceptre;Electronics
9adc9d423fc1a0f8eb8493f4d5d5be74;"BARNETT PERFORMANCE Stealth Series Throttle Cable 30"" 131-03-30021";45.11.00;Barnett;Electronics
